5.218501e-05 5.588587e-05
5.261216e-05 5.628494e-05
5.304464e-05 5.668940e-05
5.348255e-05 5.709937e-05
5.392601e-05 5.751495e-05
5.437513e-05 5.793624e-05
5.483002e-05 5.836338e-05
5.529079e-05 5.879646e-05
5.575757e-05 5.923562e-05
5.623048e-05 5.968097e-05
5.670964e-05 6.013265e-05
5.719519e-05 6.059077e-05
5.768727e-05 6.105548e-05
5.818600e-05 6.152691e-05
5.869153e-05 6.200521e-05
5.920401e-05 6.249052e-05
5.972358e-05 6.298298e-05
6.025040e-05 6.348275e-05
6.078463e-05 6.399000e-05
6.132642e-05 6.450487e-05
6.187596e-05 6.502755e-05
6.243341e-05 6.555820e-05
6.299894e-05 6.609700e-05
6.357275e-05 6.664414e-05
6.415502e-05 6.719979e-05
6.474594e-05 6.776417e-05
6.534572e-05 6.833746e-05
6.595456e-05 6.891987e-05
6.657267e-05 6.951162e-05
6.720028e-05 7.011292e-05
6.783762e-05 7.072401e-05
6.848491e-05 7.134512e-05
6.914240e-05 7.197648e-05
6.981033e-05 7.261835e-05
7.048897e-05 7.327098e-05
7.117859e-05 7.393465e-05
7.187945e-05 7.460962e-05
7.259184e-05 7.529618e-05
7.331606e-05 7.599463e-05
7.405240e-05 7.670526e-05
7.480119e-05 7.742840e-05
7.556275e-05 7.816436e-05
7.633742e-05 7.891349e-05
7.712554e-05 7.967613e-05
7.792748e-05 8.045264e-05
7.874360e-05 8.124340e-05
7.957431e-05 8.204879e-05
8.041999e-05 8.286923e-05
8.128107e-05 8.370511e-05
8.215799e-05 8.455689e-05
8.305118e-05 8.542500e-05
8.396111e-05 8.630990e-05
8.488828e-05 8.721210e-05
8.583317e-05 8.813208e-05
8.679632e-05 8.907037e-05
8.777827e-05 9.002751e-05
8.877957e-05 9.100406e-05
8.980083e-05 9.200063e-05
9.084264e-05 9.301780e-05
9.190566e-05 9.405623e-05
9.299053e-05 9.511657e-05
9.409796e-05 9.619952e-05
9.522865e-05 9.730580e-05
9.638338e-05 9.843615e-05
9.756291e-05 9.959137e-05
9.876806e-05 1.007723e-04
9.999970e-05 1.019797e-04
1.012587e-04 1.032146e-04
1.025460e-04 1.044778e-04
1.038627e-04 1.057703e-04
1.052096e-04 1.070933e-04
1.065879e-04 1.084476e-04
1.079987e-04 1.098345e-04
1.094432e-04 1.112552e-04
1.109225e-04 1.127108e-04
1.124381e-04 1.142026e-04
1.139913e-04 1.157321e-04
1.155834e-04 1.173006e-04
1.172161e-04 1.189097e-04
1.188908e-04 1.205609e-04
1.206092e-04 1.222558e-04
1.223731e-04 1.239963e-04
1.241844e-04 1.257842e-04
1.260449e-04 1.276214e-04
1.279567e-04 1.295099e-04
1.299221e-04 1.314520e-04
1.319432e-04 1.334500e-04
1.340225e-04 1.355062e-04
1.361626e-04 1.376232e-04
1.383662e-04 1.398038e-04
1.406363e-04 1.420509e-04
1.429757e-04 1.443674e-04
1.453879e-04 1.467567e-04
1.478763e-04 1.492222e-04
1.504445e-04 1.517677e-04
1.530965e-04 1.543970e-04
1.558365e-04 1.571143e-04
1.586690e-04 1.599241e-04
1.615987e-04 1.628312e-04
1.646308e-04 1.658407e-04
1.677707e-04 1.689582e-04
1.710243e-04 1.721893e-04
1.743980e-04 1.755406e-04
1.778985e-04 1.790188e-04
1.815331e-04 1.826311e-04
1.853098e-04 1.863856e-04
1.892371e-04 1.902907e-04
1.933242e-04 1.943556e-04
1.975810e-04 1.985903e-04
2.020185e-04 2.030057e-04
2.066483e-04 2.076135e-04
2.114834e-04 2.124266e-04
2.165376e-04 2.174589e-04
2.218264e-04 2.227258e-04
2.273664e-04 2.282439e-04
2.331760e-04 2.340317e-04
2.392754e-04 2.401094e-04
2.456870e-04 2.464993e-04
2.524354e-04 2.532260e-04
2.595478e-04 2.603168e-04
2.670546e-04 2.678021e-04
2.749897e-04 2.757156e-04
2.833907e-04 2.840951e-04
2.923000e-04 2.929830e-04
3.017653e-04 3.024269e-04
3.118403e-04 3.124806e-04
3.225861e-04 3.232051e-04
3.340719e-04 3.346697e-04
3.463771e-04 3.469537e-04
3.595927e-04 3.601480e-04
3.738236e-04 3.743578e-04
3.891916e-04 3.897047e-04
4.058389e-04 4.063310e-04
4.239322e-04 4.244033e-04
4.436686e-04 4.441188e-04
4.652828e-04 4.657120e-04
4.890562e-04 4.894646e-04
5.153297e-04 5.157172e-04
5.445197e-04 5.448864e-04
5.771405e-04 5.774865e-04
6.138350e-04 6.141603e-04
6.554175e-04 6.557222e-04
7.029346e-04 7.032187e-04
7.577549e-04 7.580184e-04
8.217025e-04 8.219454e-04
8.972645e-04 8.974869e-04
9.879217e-04 9.881238e-04
1.098700e-03 1.098882e-03
1.237137e-03 1.237298e-03
1.415067e-03 1.415208e-03
1.652205e-03 1.652326e-03
1.984005e-03 1.984106e-03
2.481287e-03 2.481368e-03
3.308984e-03 3.309044e-03
4.960253e-03 4.960293e-03
9.881374e-03 9.881394e-03
1.000000e+00 1.000000e+00
